Timestamp,Username,Total score,Role Classification,Country of Residence ,"1. Does your company offer health & wellness benefits (i.e. medical insurance coverage, employee and family assistance programs, health/body check-ups, gym membership subsidy, discounts at healthy F&B outlets, subsidy for massage therapy, etc.)?  [Score]",2a. Has your company hosted wellness/ fitness/ team building activities/ workshops within the last year? [Score],"2b. If yes to the above, which of the following topics have been covered? (select all that apply)","3. Does your company have a dedicated employee, team, or social committee responsible for company culture? [Score]","4a. Does your company support positive social activities led by employees? (i.e. sports teams, fundraisers, bake sales, yoga classes, fitness challenges, after-work social gatherings)  [Score]","4b. If yes to the above, could you please list the activities and how your company supported them?","5. Does the company provide online wellness services? (e.g. subscription to fitness/ wellness content library, meditation apps, health/fitness publications, mental health section in newsletter, healthy food ordering app, etc.)  [Score]","6a. Does your company provide access to nutritious food & beverages (e.g. daily refilled fruit, bottled mineral water, snack bars, juice, coffee, tea, healthy snack vending machines, etc.)  [Score]","6b. If yes to the above, could you please list the food & beverages provided? ","7a. Does your company provide access to health/ wellness facilities? (e.g. gym, open space for movement, meditation room, ideation room, quiet area, social area, digital library, etc.) ","7a. Does your company provide access to health/ wellness facilities? (e.g. gym, open space for movement, meditation room, ideation room, quiet area, social area, digital library, etc.)  [Score]","7b. If yes to the above, could you please list the facilities?","8a. Does your company provide access to in-office health/wellness equipment (i.e. standup desk, ergonomic chair, blue light glasses, yoga mat, stability ball, stress balls, noise-cancelling headphones, phone booths)?  [Score]","8b. If yes to the above, could you please list the equipment provided? ","9. Share 2 examples of workplace wellness practices your company is currently practicing. (e.g. monthly team building workshops, yoga classes, weekly non-work related check-ins, continuing education opportunities, etc.)  ","9. Share 2 examples of workplace wellness practices your company is currently practicing. (e.g. monthly team building workshops, yoga classes, weekly non-work related check-ins, continuing education opportunities, etc.)   [Score]","10. How does your company measure the level of your health, well-being and vitality? (e.g. health check-ups, surveys, interviews, focus groups, etc.) ","10. How does your company measure the level of your health, well-being and vitality? (e.g. health check-ups, surveys, interviews, focus groups, etc.)  [Score]",11. Name 2-3 adjectives to describe your company culture. ,11. Name 2-3 adjectives to describe your company culture.  [Score],"12. Nominate 2 of your colleagues (provide first & last name) who lead / coordinates team activities? (i.e. team socials, dim sum lunch as a team, weekend hiking, sport betting pools, games night, etc.) ","12. Nominate 2 of your colleagues (provide first & last name) who lead / coordinates team activities? (i.e. team socials, dim sum lunch as a team, weekend hiking, sport betting pools, games night, etc.)  [Score]","13. Nominate 2 of your colleagues (provide first & last name) who lead by example and/or encourages wellness? (i.e. they are knowledgeable about personal wellness, regularly attends physical activities like yoga, tai chi, fitness classes, encourages healthy eating, etc. *can be the same people as in the previous question.)","13. Nominate 2 of your colleagues (provide first & last name) who lead by example and/or encourages wellness? (i.e. they are knowledgeable about personal wellness, regularly attends physical activities like yoga, tai chi, fitness classes, encourages healthy eating, etc. *can be the same people as in the previous question.) [Score]","14. I experience POSITIVE EMOTION at work ... (e.g. joy, appreciation, confidence, laughter, fun, inspiration, etc.) ","14. I experience POSITIVE EMOTION at work ... (e.g. joy, appreciation, confidence, laughter, fun, inspiration, etc.)  [Score]","15. I experience ENGAGEMENT at work ... (e.g. focus, concentration, flow state, productivity, connection, etc.) ","15. I experience ENGAGEMENT at work ... (e.g. focus, concentration, flow state, productivity, connection, etc.)  [Score]","16. I experience POSITIVE RELATIONSHIPS at work ... (through positive interactions such as teamwork, respectful communication, acts of service/kindness, supportive discussions, constructive conversations, mentoring sessions, caring gestures, healthy competition, etc.) ","16. I experience POSITIVE RELATIONSHIPS at work ... (through positive interactions such as teamwork, respectful communication, acts of service/kindness, supportive discussions, constructive conversations, mentoring sessions, caring gestures, healthy competition, etc.)  [Score]","17. I experience MEANINGFULNESS at work ... (e.g. inspired, trusted, respected, purpose, seen and heard, acknowledged, fulfilled, growth, contribution to something greater, etc.) ","17. I experience MEANINGFULNESS at work ... (e.g. inspired, trusted, respected, purpose, seen and heard, acknowledged, fulfilled, growth, contribution to something greater, etc.)  [Score]","18. I experience ACCOMPLISHMENT at work ... (e.g. achievement, satisfaction, completion, attainment, increased self-confidence, increased self-esteem, celebration, etc.) ","18. I experience ACCOMPLISHMENT at work ... (e.g. achievement, satisfaction, completion, attainment, increased self-confidence, increased self-esteem, celebration, etc.)  [Score]","19. I experience VITALITY at work ... (i.e. high energy, nourished, energized, excited, motivated, spirited, liveliness, etc.) ","19. I experience VITALITY at work ... (i.e. high energy, nourished, energized, excited, motivated, spirited, liveliness, etc.)  [Score]",20. How many times per week do you undertake moderate to high intensity PHYSICAL ACTIVITY? (20+ minutes of continuous activity with elevated heart-rate),20. How many times per week do you undertake moderate to high intensity PHYSICAL ACTIVITY? (20+ minutes of continuous activity with elevated heart-rate) [Score],"21. How many times per week do you SOCIALIZE with colleagues? (e.g. coffee break conversations, lunch, commute, happy hour, events, etc.) ","21. How many times per week do you SOCIALIZE with colleagues? (e.g. coffee break conversations, lunch, commute, happy hour, events, etc.)  [Score]","22. How often do you give QUALITY TIME and attention to your colleagues/peers? (i.e. provide mentorship and guidance, hold space for venting, acts of kindness and thoughtfulness, spend quality non work-related time, etc.) ","22. How often do you give QUALITY TIME and attention to your colleagues/peers? (i.e. provide mentorship and guidance, hold space for venting, acts of kindness and thoughtfulness, spend quality non work-related time, etc.)  [Score]","23a. How often do you engage in vocational (job-specific) LEARNING? (i.e. online courses, technical workshops, certification/designation educational credits, post-graduate education, etc.)","23a. How often do you engage in vocational (job-specific) LEARNING? (i.e. online courses, technical workshops, certification/designation educational credits, post-graduate education, etc.) [Score]","23b. How often do you engage in personal GROWTH and development learning? (i.e. personal development retreats/events, coaching, personal training, therapy, extra-curricular courses, hobby workshops, book clubs, etc.) ","23b. How often do you engage in personal GROWTH and development learning? (i.e. personal development retreats/events, coaching, personal training, therapy, extra-curricular courses, hobby workshops, book clubs, etc.)  [Score]","24. How often do you spend time to take notice of your SURROUNDINGS? (i.e. appreciate things around you, walk in nature, journaling, meditation, observe your thoughts, moments to reflect) ","24. How often do you spend time to take notice of your SURROUNDINGS? (i.e. appreciate things around you, walk in nature, journaling, meditation, observe your thoughts, moments to reflect)  [Score]","25. How often do you feel ACKNOWLEDGED? (i.e. rewarded, complemented, recognized, supported, celebrated, awarded, concerned for, etc.) ","25. How often do you feel ACKNOWLEDGED? (i.e. rewarded, complemented, recognized, supported, celebrated, awarded, concerned for, etc.)  [Score]",26a. Rank the following workshop topics that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6):  *Mark only one oval per row.  [Stress Optimization ],26a. Rank the following workshop topics that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6):  *Mark only one oval per row.  [Mindset Coaching ],26a. Rank the following workshop topics that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6):  *Mark only one oval per row.  [Sleep Strategies ],26a. Rank the following workshop topics that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6):  *Mark only one oval per row.  [Social Wellbeing ],26a. Rank the following workshop topics that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6):  *Mark only one oval per row.  [Leadership & Teamwork ],26a. Rank the following workshop topics that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6):  *Mark only one oval per row.  [Physical Health & Fitness ],26a. Rank the following workshop topics that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6):  *Mark only one oval per row.  [Nutrition & Gut Health],"26b. Rank the following contributors of QWL (Quality of Work Life) that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6) Mark only one oval per row. [Job Satisfaction - Community Environment, Peer Relations, Responsibilities ]","26b. Rank the following contributors of QWL (Quality of Work Life) that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6) Mark only one oval per row. [Work Stress - Workload, People Issues, Support ]","26b. Rank the following contributors of QWL (Quality of Work Life) that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6) Mark only one oval per row. [Financial Reimbursement - Rewards, Pay, Benefits, Recognition ]","26b. Rank the following contributors of QWL (Quality of Work Life) that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6) Mark only one oval per row. [Work Life Balance - Flexible Hours, Work From Home (WFH), Telecommunication, Remote Working, Part-Time options ]","26b. Rank the following contributors of QWL (Quality of Work Life) that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6) Mark only one oval per row. [Working Conditions - Ambiance (lighting, temperature, etc.), Outer Environment (work space, ergonomics, wellness design), Inner Environment (nutrition, wellness, mental health), Culture (diversity, inclusion, respect, fairness) ]","26b. Rank the following contributors of QWL (Quality of Work Life) that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6) Mark only one oval per row. [Motivation - Engagement activities, Continuing Education, Team Building ]","Do you have any final comments, suggestions, or questions about improving the Quality of Work Life at your workplace? ","Do you have any final comments, suggestions, or questions about improving the Quality of Work Life at your workplace?  [Score]",Would you be interested in exploring an Individual or Group Coaching program?
2021/09/23 10:58:22 PM AST,92,24,Entry (Associate),Singapore,1,1,Stress management;Nutrition;Exercise & Fitness;Mindfulness;Breathing;Mental Health,1,1,Provided incentives for Fitness challenges,0,1,Fruit days,Yes,1,Gym,1,"Standup desk, ergonomic chairs","team building activities, healthy living posters ",1,health check-ups,1,supportive and respectful,1,"Hui Boon Ong, Chanel Chew",1,"Hui Boon Ong, Chanel Chew",1,Most days,2,Daily,2,Most days,2,Most days,2,Most days,2,Half the time,0,Once a week,0,Rarely / Never,0,Rarely / Never,0,Once a week,0,Once a week,0,Most days,2,Half the time,0,1,1,2,2,2,2,1,1,2,2,1,1,2,None,0,"Maybe, depends on the time committment"
2021/09/24 12:29:16 AM AST,93,35.5,"Middle Management (Manager, Senior Manager)",South Korea,1,1,Stress management;Yoga;Mindfulness;Leadership,1,1,"Yoga, Sports teams, Social gatherings.",1,1,"Coffee, tea, bottled water",No,0,,0,,"Virual Yoga classes, Training support (e.g. Ms Offince, English Language training)",1,focus groups,1,"Friendly, Cooperative, Respect",1,"Si Yun Park, Hae Lin Lim ",1,"Hae Lin Lim, ",0.5,Daily,2,Daily,2,Daily,2,Daily,2,Daily,2,Daily,2,Once a week,0,Daily,2,Daily,2,Most days,2,Most days,2,Most days,2,Most days,2,5,5,2,5,6,5,2,5,5,5,6,2,2,"It is important to improve prioritizing skill at work to complete own mission in right time. After complete mission, we can improve our quality of life.",1,"Yes, absolutely"
2021/09/24 12:51:27 AM AST,94,19,"Middle Management (Manager, Senior Manager)",Singapore,1,1,Stress management;Exercise & Fitness;Mental Health;COVID Vaccination,0,1,"Pre-COVID (Hobby & Sports club), Currently Health & Wellbeing activities (virtual workshops, virtual races etc.); Funding",0,1,Items in vending machines include healthier choices e.g. low sugar,Yes,1,Inhouse gym (but currently closed due to COVID),1,"Height adjustable desk, ergonomic chair, anti-glare lighting, air purifier etc.",Monthly virtual health & well-being talks,1,"Health check-ups, Employee Opinion Survey(EOS)",1,"Fast-paced, Structured",1,-,0,-,0,Half the time,0,Most days,2,Most days,2,Most days,2,Most days,2,Half the time,0,Once a week,0,Rarely / Never,0,Rarely / Never,0,Rarely / Never,0,Rarely / Never,0,Rarely / Never,0,Most days,2,3,2,4,3,3,1,2,1,1,1,2,2,1,-,0,No thanks
2021/09/24 1:35:43 AM AST,95,18.5,Entry (Associate),Sri Lanka,0,1,Workplace Hygiene,0,0,,0,0,,No,0,,0,,continuing education opportunities,0.5,None,0,"connected,happy",1,None,0,None,0,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,Rarely / Never,0,Rarely / Never,0,Most days,2,Rarely / Never,0,Rarely / Never,0,Rarely / Never,0,Most days,2,3,3,5,2,1,2,3,1,1,1,1,1,1,None,0,"Maybe, depends on the time committment"
2021/09/24 2:10:05 AM AST,96,23,Entry (Associate),South Korea,1,1,LAN team building,1,1,Hobby club,0,1,coffee,No,0,,1,phone booths,"monthly team building, ",0.5,"health check-ups, surveys",1,health &safety,1,"byungwoo son, ",0.5,"haelin lim, kyungchul kim",1,Most days,2,Daily,2,Most days,2,Most days,2,Half the time,0,Daily,2,Rarely / Never,0,Most days,2,Rarely / Never,0,Rarely / Never,0,Once a week,0,Half the time,0,Once a week,0,6,1,1,1,5,1,1,1,1,1,1,1,1,"career development, career path ",1,"Maybe, depends on the Coach"
2021/09/24 3:58:32 AM AST,97,8,Entry (Associate),Japan,1,1,Stress management;Mental Health;Workplace Hygiene,1,1,"Lesson of photo, Walking and Hiking",1,0,,No,0,,0,,I do not know,0,"Health check, Stress check",1,I do not know,0,I do not know,0,"Kenta Yorozui, Yukako Sakio",1,Half the time,0,Once a week,0,Once a week,0,Once a week,0,Once a week,0,Half the time,0,Once a week,0,Half the time,0,Half the time,0,Rarely / Never,0,Rarely / Never,0,Half the time,0,Once a week,0,2,3,3,1,4,2,3,2,4,1,2,1,4,I wish there are a Cantee provided dishes.,1,I'd like to know more please!
2021/09/24 4:47:28 AM AST,98,24.5,"Senior Management (Associate Director, Director, Senior Director)",South Korea,1,1,Leadership,1,1,"We support employees hobby club such as tennis, marathon and soccer etc.",0,1,Coffee and tea. Also cold drinks for summer and hot drinks for winter. ,No,0,,1,Bluetooth ear phone for frontline employees and phonr booths for country office.,Regular health and safety training,1,Health check ups,1,Reliable and Great,1,Byungwoo SON,1,Haelin Lim (pilates),0.5,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,Once a week,0,Once a week,0,Once a week,0,Once a week,0,Half the time,0,Most days,2,Once a week,0,2,1,4,3,1,1,2,1,3,3,2,1,2,Nothing ,0,No thanks
2021/09/24 7:45:17 AM AST,99,27,"Middle Management (Manager, Senior Manager)",Nepal,1,1,Stress management;Nutrition;Exercise & Fitness;Yoga;Breathing;Mental Health;Workplace Hygiene,0,0,,0,0,,No,0,,0,,session by nutritionist and yoga,1,Health & Safety Committee,1,"Friendly, two way communication and result driven",1,"None only HR does for all employees, if its functional it is lead by department head, names would be Upasana Shrestha and Prarthana Dangol",1,Upasana Shrestha and Gagan Mukhia,1,Daily,2,Daily,2,Daily,2,Daily,2,Daily,2,Daily,2,Rarely / Never,0,Most days,2,Most days,2,Rarely / Never,0,Once a week,0,Most days,2,Most days,2,1,1,5,3,1,1,1,3,3,2,2,1,1,none,0,"Yes, absolutely"
2021/09/24 10:17:20 AM AST,100,35,Payroll Supervisor,Bangladesh,1,1,Exercise & Fitness,0,1,sports club,0,0,,No,0,,0,,"football practice ,yearly badminton tournament",1,focus group,1,respect & result,1,"Abu Tareq, Taufica Erfan",1,"Abu Tareq, Taufica Erfan",1,Most days,2,Most days,2,Daily,2,Daily,2,Daily,2,Daily,2,Most day,2,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,1,3,3,3,1,2,2,1,1,3,1,2,1,Flexible hours,1,"Yes, absolutely"
2021/09/25 2:42:55 AM AST,101,20,"Middle Management (Manager, Senior Manager)",HK & Macau,1,1,Nutrition;Exercise & Fitness;Ergonomics;Mental Health,1,1,Soccer and basketball team,0,1,"Snack bars, coffee, tea, healthy snack vending machines",Yes,1,"Gym room, recreation room, nap room, open space, lactation room",1,"Standup desk, ergonomic chair, yoga mat, stability ball, stress balls, noise-cancelling headphones, phone booths","Ergonomic assessment, health talks ",1,"anonymous survey, focus groups",1,"Open, energetic ",1,"Nicole Lau, Anthony Wong",1,"Angel Ng, Anthony Wong",1,Half the time,0,Most days,2,Half the time,0,Most days,2,Most days,2,Most days,2,Once a week,0,Half the time,0,Half the time,0,Rarely / Never,0,Rarely / Never,0,Once a week,0,Once a week,0,2,1,3,1,1,2,3,1,2,2,2,2,2,No,0,"Maybe, depends on the time committment"
2021/09/25 3:09:19 AM AST,102,18,"Middle Management (Manager, Senior Manager)",HK & Macau,1,1,Stress management;Exercise & Fitness;Ergonomics;Mental Health,0,0,,0,1,"Tea, coffee, biscuits",Yes,1,"Gym room, nap room and recreation room",1,"Standup desk, ergonomic chair, phone booths",Nil,0,Employee Opinion Survey,1,"Can do, Speed, Energetic",1,Nil,0,"Ng Chee Choong, Boris Chui",1,Half the time,0,Most days,2,Half the time,0,Most days,2,Half the time,0,Most days,2,Most day,2,Most days,2,Half the time,0,Rarely / Never,0,Half the time,0,Rarely / Never,0,Rarely / Never,0,1,2,1,3,1,1,3,2,1,2,2,3,1,Nil,0,"Yes, absolutely"
2021/09/25 3:19:55 AM AST,103,24,"Middle Management (Manager, Senior Manager)",HK & Macau,1,1,Stress management,1,1,Football team,1,1,Coffee tea,Yes,1,Gym room,1,Standup desk,Na,0,Health checkup ,1,"As one, passion",1,"Melanie Wong, Grace Chan",1,"Anthony Wong, Melanie Wong ",1,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,Once a week,0,Once a week,0,Rarely / Never,0,Once a week,0,Once a week,0,Once a week,0,Once a week,0,4,5,6,5,4,5,6,4,3,6,6,5,5,NA,0,"Yes, absolutely"
2021/09/25 4:28:44 AM AST,104,11,"Middle Management (Manager, Senior Manager)",HK & Macau,1,1,Mental Health,0,0,,0,1,Snacks bar,Yes,1,Gym room,1,Standup desk,No,0,Health checkup,1,Care employees ,1,"Nicole Lau, Christy Lo",1,"Melanie Wong, Angel Ng",1,Once a week,0,Most days,2,Half the time,0,Half the time,0,Half the time,0,Half the time,0,Once a week,0,Half the time,0,Half the time,0,Rarely / Never,0,Once a week,0,Half the time,0,Half the time,0,1,2,3,4,3,2,3,2,1,3,1,4,3,No,0,"Yes, absolutely"
2021/09/25 4:29:13 AM AST,105,7,"Middle Management (Manager, Senior Manager)",HK & Macau,1,1,Stress management,1,1,xxx,0,0,,Yes,1,"gym room, quiet room",1,"standup desk, ergonomic chair, phone booth",no,0,dont know,0,"can do, respect and result",1,xxx,0,xxx,0,Half the time,0,Half the time,0,Half the time,0,Half the time,0,Half the time,0,Half the time,0,Once a week,0,Once a week,0,Rarely / Never,0,Once a week,0,Once a week,0,Once a week,0,Rarely / Never,0,2,2,2,2,2,2,2,2,2,1,2,2,2,xxx,0,"Maybe, depends on the Coach"
2021/09/25 6:45:40 AM AST,106,37,"Senior Management (Associate Director, Director, Senior Director)",HK & Macau,1,1,Stress management;Nutrition;Exercise & Fitness;Ergonomics;Mental Health;Leadership,1,1,"Football, basketball teams, GoGreen, GoHelp events, budget for social gatherings, etc.",1,1,"Water, coffee, tea and fruits occasionally",Yes,1,Gym,1,Gym and adjustable desk,"Sports activities, continuing education opportunities",1,"Health check ups, surveys, etc.",1,"Employee oriented, open and friendly",1,Melanie Wong and Grace Chan,1,Melanie Wong and Chee Choong Ng,1,Daily,2,Daily,2,Daily,2,Daily,2,Daily,2,Daily,2,Half the time,0,Daily,2,Daily,2,Daily,2,Daily,2,Daily,2,Daily,2,3,2,3,3,2,3,3,2,3,6,5,4,1,N/A,0,No thanks
2021/09/26 12:31:53 AM AST,107,22.5,Entry (Associate),HK & Macau,1,1,Yoga,1,0,,0,1,"juice, fruit",Yes,1,"library, social area",1,standup desk,yoga classes,0.5,N/A,0,"Friendly, willing to help, fast",1,Melanie Wong,0.5,Melanie Wong,0.5,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,Half the time,0,Daily,2,Half the time,0,Once a week,0,Once a week,0,Once a week,0,Once a week,0,1,1,1,1,1,1,1,1,1,1,1,1,1,N/a,0,"Maybe, depends on the time committment"
2021/09/26 2:04:54 AM AST,108,31,"Middle Management (Manager, Senior Manager)",HK & Macau,1,1,Stress management;Nutrition;Sleep;Exercise & Fitness;Aging;Yoga;Ergonomics;Mindfulness;Breathing;Mental Health;Workplace Hygiene;Holistic Wellness;Leadership,1,1,Organised a yoga class and encouraged staff to join,0,1,Fruits and healthy food vending machines,Yes,1,Provides Bicycle in work place,1,"Stand up desk, yoga mat","continuing education opportunities, provides fruits to staff",1,"Provide Blood Pressure Monitor, health program to staff to understand their health situation ",1,"Focus on people, connect people, respect people ",1,Christina Wong,0.5,Wing Ho,0.5,Daily,2,Daily,2,Daily,2,Daily,2,Daily,2,Daily,2,Half the time,0,Daily,2,Daily,2,Half the time,0,Half the time,0,Daily,2,Daily,2,1,1,1,1,1,1,1,1,1,1,1,1,1,No,0,I'd like to know more please!
2021/09/26 6:50:29 AM AST,109,11.5,"Middle Management (Manager, Senior Manager)",HK & Macau,1,1,Stress management;Ergonomics,1,1,Fundraising activities ,0,1,"Tea, coffee, biscuits, nuts",Yes,1,"Gym, activity room, nap room ",1,"Standup desk, phone booth","After work gym, mobile work",1,Survey,1,People oriented ,1,Grace Chan,0.5,"Angel Ng, Javin Chan",1,Once a week,0,Once a week,0,Once a week,0,Once a week,0,Half the time,0,Once a week,0,Once a week,0,Half the time,0,Once a week,0,Rarely / Never,0,Rarely / Never,0,Once a week,0,Rarely / Never,0,6,6,6,4,5,5,4,3,3,3,4,5,4,No,0,No thanks
2021/09/26 10:14:25 AM AST,110,36.5,"Middle Management (Manager, Senior Manager)",Taiwan,1,1,Exercise & Fitness;Yoga;Ergonomics;Workplace Hygiene;Leadership,1,1,"arrange seminars, host yoga club and provide venue, distribute newsletters, arrange flu injections",1,0,,Yes,1,a multi-functional lounge ,0,,yoga is put on hold due to covid,0.5,health check-ups,1,"strong teamwork, can do, strong bond",1,"terry cheng, kelly shih",1,"angie hung, queena chou",1,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,Most day,2,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,6,3,5,5,3,6,5,5,6,4,6,4,3,N/A,0,"Maybe, depends on the time committment"
2021/09/26 8:29:31 PM AST,111,23.5,"Middle Management (Manager, Senior Manager)",Malaysia & Brunei,1,1,Exercise & Fitness;Ergonomics,1,1,"Baked for charity contribution, fitness challenge within the team on steps ",0,1,"Biscuits, coffee, tea, water ",Yes,1,"Gym, quiet area ",0,,Bi-weekly exercise,0.5,Health check ups ,1,"Great work place, Employees first ",1,Samantha Wong,0.5,Chong Chee Fei,0.5,Daily,2,Daily,2,Daily,2,Daily,2,Daily,2,Most days,2,Once a week,0,Half the time,0,Most days,2,Rarely / Never,0,Half the time,0,Once a week,0,Half the time,0,2,2,3,1,2,1,2,2,2,2,1,1,2,No,0,"Maybe, depends on the time committment"
2021/09/26 8:35:32 PM AST,112,30,"Middle Management (Manager, Senior Manager)",Malaysia & Brunei,1,1,Ergonomics;Workplace Hygiene;Holistic Wellness,1,1,Fitness challenge competition. ,1,1,"Coffee, tea, healthy snack ",Yes,1,Gym ,0,,"Team building, weekly wellness broadcas  ",1,Medical check,1,"Open communication, caring, supportive ",1,"Joann Tan, Shi Wan Chew",1,"Jasweet Dhillon, Samantha Wong",1,Daily,2,Daily,2,Daily,2,Daily,2,Daily,2,Daily,2,Rarely / Never,0,Daily,2,Half the time,0,Rarely / Never,0,Once a week,0,Most days,2,Daily,2,4,4,3,3,2,1,1,1,1,2,2,2,2,No,0,"Yes, absolutely"
2021/09/26 8:51:46 PM AST,113,33,Entry (Associate),Malaysia & Brunei,1,1,Stress management;Exercise & Fitness;Ergonomics;Leadership,1,1,"Bake for charity, CSR for school kids",1,1,"Vending machine, healthy snack , mineral water",Yes,1,Gym,1,"Bluetooth headphones, stress ball, ergonomic chair","Health and Wellness week, team building ",1,Yearly full body health check up is done,1,"AsOne, Speed and Passion",1,Ee Lin Ooi and Joann,1,Ee Lin Ooi and Samantha Wong Keng Mun,1,Daily,2,Daily,2,Daily,2,Daily,2,Daily,2,Daily,2,Half the time,0,Most days,2,Most days,2,Half the time,0,Half the time,0,Most days,2,Most days,2,4,4,1,2,1,1,2,3,1,2,1,4,2,No,0,"Maybe, depends on the time committment"
2021/09/26 9:08:58 PM AST,114,30.5,Entry (Associate),Malaysia & Brunei,1,1,Nutrition;Exercise & Fitness;Ergonomics;Workplace Hygiene,1,1,"Sponsorship, organizing the program and supporting the implementation.",0,1,"Energy bar snack, fruit juice, milk, coffee/ tea with less sugar advisable etc",Yes,1,Gym,1,Ergonomic chair,Yearly Team Building,0.5,Annual screening,1,Resilient towards challenge,1,Ooi Ee Lin and Tan Ai Lee,1,Ooi Ee Lin and Cheow Yang Lee,1,Most days,2,Daily,2,Most days,2,Daily,2,Most days,2,Daily,2,Once a week,0,Daily,2,Most days,2,Rarely / Never,0,Once a week,0,Most days,2,Half the time,0,5,3,5,3,1,1,1,3,2,3,3,4,3,No comment and thanks,1,"Yes, absolutely"
2021/09/26 9:09:00 PM AST,115,32.5,"Middle Management (Manager, Senior Manager)",Philippines,1,1,Stress management;Nutrition;Sleep;Exercise & Fitness;Yoga;Ergonomics;Mindfulness;Breathing;Mental Health;Workplace Hygiene;Holistic Wellness;Leadership,1,1,"fundings, guest speaker and others",1,1,fruits,Yes,1,gys,1,"ergo chairs, work stations maintaining physical distancing",mental wellness talk and weekly/daily physical wellness bulletin well,1,interviews ,1,people centered,1,Matt Jun Advincula and Maville Alferez,1,May Lopez,0.5,Daily,2,Daily,2,Daily,2,Daily,2,Daily,2,Daily,2,Most day,2,Most days,2,Daily,2,Half the time,0,Half the time,0,Once a week,0,Most days,2,2,4,3,5,4,4,4,3,3,3,2,2,3,none,0,"Maybe, depends on the Coach"
2021/09/26 9:14:20 PM AST,116,26.5,Entry (Associate),HK & Macau,1,1,body check,1,1,running for fundraising,0,1,coffee and tea,Yes,1,"gym room, recreation room",1,desk,team building,0.5,Employee Opinion Survey,1,"As One, Can Do",1,Grace and Melani,1,Anthony and Angel,1,Most days,2,Daily,2,Daily,2,Daily,2,Most days,2,Most days,2,Once a week,0,Once a week,0,Most days,2,Rarely / Never,0,Rarely / Never,0,Once a week,0,Once a week,0,3,3,3,3,3,3,3,3,3,3,3,3,3,balance of work,1,"Maybe, depends on the time committment"
2021/09/26 9:16:40 PM AST,117,36,Entry (Associate),Malaysia & Brunei,1,1,Exercise & Fitness,1,1,"Bake for Charity, Fitness Challenge",1,1,"Snack bars, coffee machine, water",Yes,1,"gym, social area",1,"Ergonomic Allowance, Bluetooth Headphone, mask",Team Building and Exercise,1,Arrangement of Covid Vaccination. Twice per year Flu Vaccination,1,"Supportive, Generous and Caring",1,Ee Lin and Samantha Wong Keng Mun,1,Jasweet and Shi Wan,1,Most days,2,Daily,2,Daily,2,Daily,2,Daily,2,Most days,2,Rarely / Never,0,Most days,2,Most days,2,Daily,2,Once a week,0,Daily,2,Daily,2,2,1,3,1,1,2,2,1,1,1,1,1,1,No everything is good,1,"Yes, absolutely"
2021/09/26 9:19:22 PM AST,118,29.5,"Middle Management (Manager, Senior Manager)",Malaysia & Brunei,1,1,Stress management;Exercise & Fitness;Mental Health;Workplace Hygiene;Leadership,1,1,"Baked for charity, go teach, fitness week ",0,1,"Monthly vitamins supplements,  coffee & tea machine",Yes,1,"Gym, mommy room, prayer room for Muslims",1,"Laptop support, stress balls, noise cancelling headphones ",Virtual team building,0.5,"Health checks, vaccination,  engagement activities ",1,"Positive,  passion & energetic ",1,Ee Lin Ooi & Ai Lene Tan,1,"Chee Fei Chong, Cheow Yang Lee ",1,Daily,2,Daily,2,Daily,2,Daily,2,Daily,2,Most days,2,Once a week,0,Half the time,0,Most days,2,Rarely / Never,0,Half the time,0,Most days,2,Daily,2,4,2,1,2,4,3,1,3,4,2,1,1,1,Nil,0,"Maybe, depends on the time committment"
